# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034631_Martiniozyma_abiesophila@Seq_10533;yHMPu5000034631_Martiniozyma_abiesophila@Seq_82	chebi:16004;chebi:15991	1.8207,44.3092;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034631_Martiniozyma_abiesophila@Seq_82;yHMPu5000034631_Martiniozyma_abiesophila@Seq_12453	chebi:16004;chebi:15991	44.3092,8.2608;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034631_Martiniozyma_abiesophila@Seq_82;yHMPu5000034631_Martiniozyma_abiesophila@Seq_3230	chebi:16004;chebi:15991	44.3092,9.7448;
r_0001_4	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034631_Martiniozyma_abiesophila@Seq_82;yHMPu5000034631_Martiniozyma_abiesophila@Seq_6388	chebi:16004;chebi:15991	44.3092,3.2222;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHMPu5000034631_Martiniozyma_abiesophila@Seq_82;yHMPu5000034631_Martiniozyma_abiesophila@Seq_6388	chebi:15991;chebi:16004	;44.3092,3.2222
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034631_Martiniozyma_abiesophila@Seq_7504	chebi:16982;chebi:57540	33.7038;22.7781
r_0003_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034631_Martiniozyma_abiesophila@Seq_7504	chebi:15686;chebi:57945	25.1111;67.3669
r_0004_1	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	yHMPu5000034631_Martiniozyma_abiesophila@Seq_82;yHMPu5000034631_Martiniozyma_abiesophila@Seq_4387	chebi:15991;chebi:16651	;44.3092,0.1582
r_0004_2	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	yHMPu5000034631_Martiniozyma_abiesophila@Seq_82;yHMPu5000034631_Martiniozyma_abiesophila@Seq_6820	chebi:15991;chebi:16651	;44.3092,1.6233
r_0005_1	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034631_Martiniozyma_abiesophila@Seq_10155;yHMPu5000034631_Martiniozyma_abiesophila@Seq_8900	chebi:18066	0.0779,3.8903
r_0005_2	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034631_Martiniozyma_abiesophila@Seq_8900;yHMPu5000034631_Martiniozyma_abiesophila@Seq_1305	chebi:18066	3.8903,1.5179
