# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Kluyveromyces_marxianus@Seq_1860;Kluyveromyces_marxianus@Seq_692	chebi:16004;chebi:15991	10.9055,6.8884;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Kluyveromyces_marxianus@Seq_1860;Kluyveromyces_marxianus@Seq_402	chebi:16004;chebi:15991	10.9055,6.4738;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Kluyveromyces_marxianus@Seq_1860;Kluyveromyces_marxianus@Seq_539	chebi:16004;chebi:15991	10.9055,1.9254;
r_0001_4	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Kluyveromyces_marxianus@Seq_1860;Kluyveromyces_marxianus@Seq_602	chebi:16004;chebi:15991	10.9055,0.8122;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	Kluyveromyces_marxianus@Seq_1860;Kluyveromyces_marxianus@Seq_692	chebi:15991;chebi:16004	;10.9055,6.8884
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Kluyveromyces_marxianus@Seq_169	chebi:16982;chebi:57540	10.5887;10.6347
r_0003_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Kluyveromyces_marxianus@Seq_169	chebi:15686;chebi:57945	10.3549;18.7169
r_0004	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	Kluyveromyces_marxianus@Seq_1860;Kluyveromyces_marxianus@Seq_4044	chebi:15991;chebi:16651	;10.9055,2.3674
r_0005_1	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Kluyveromyces_marxianus@Seq_1;Kluyveromyces_marxianus@Seq_1065	chebi:18066	2.4468,0.2752
r_0005_2	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Kluyveromyces_marxianus@Seq_1065;Kluyveromyces_marxianus@Seq_3194	chebi:18066	0.2752,0.7928
r_0005_3	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Kluyveromyces_marxianus@Seq_1065;Kluyveromyces_marxianus@Seq_885	chebi:18066	0.2752,7.0597
r_0005_4	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Kluyveromyces_marxianus@Seq_1	chebi:18066	2.4468
