# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034635_Nadsonia_fulvescens@Seq_1674;yHMPu5000034635_Nadsonia_fulvescens@Seq_3436	chebi:16004;chebi:15991	0.4785,143.9018;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034635_Nadsonia_fulvescens@Seq_1674;yHMPu5000034635_Nadsonia_fulvescens@Seq_3710	chebi:16004;chebi:15991	0.4785,24.0227;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034635_Nadsonia_fulvescens@Seq_3436;yHMPu5000034635_Nadsonia_fulvescens@Seq_4340	chebi:16004;chebi:15991	143.9018,1.2454;
r_0001_4	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034635_Nadsonia_fulvescens@Seq_3710;yHMPu5000034635_Nadsonia_fulvescens@Seq_4340	chebi:16004;chebi:15991	24.0227,1.2454;
r_0001_5	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034635_Nadsonia_fulvescens@Seq_3436;yHMPu5000034635_Nadsonia_fulvescens@Seq_5091	chebi:16004;chebi:15991	143.9018,15.8697;
r_0001_6	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034635_Nadsonia_fulvescens@Seq_3710;yHMPu5000034635_Nadsonia_fulvescens@Seq_5091	chebi:16004;chebi:15991	24.0227,15.8697;
r_0002_1	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHMPu5000034635_Nadsonia_fulvescens@Seq_3436;yHMPu5000034635_Nadsonia_fulvescens@Seq_4340	chebi:15991;chebi:16004	;143.9018,1.2454
r_0002_2	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHMPu5000034635_Nadsonia_fulvescens@Seq_3710;yHMPu5000034635_Nadsonia_fulvescens@Seq_4340	chebi:15991;chebi:16004	;24.0227,1.2454
r_0003_1_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034635_Nadsonia_fulvescens@Seq_3571	chebi:16982;chebi:57540	2.7749;4.0703
r_0003_1_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034635_Nadsonia_fulvescens@Seq_3571	chebi:15686;chebi:57945	2.6685;4.4983
r_0003_2_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034635_Nadsonia_fulvescens@Seq_5048	chebi:16982;chebi:57540	5.1200;6.5703
r_0003_2_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034635_Nadsonia_fulvescens@Seq_5048	chebi:15686;chebi:57945	1.8325;7.9474
r_0004_1	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	yHMPu5000034635_Nadsonia_fulvescens@Seq_3436;yHMPu5000034635_Nadsonia_fulvescens@Seq_5203	chebi:15991;chebi:16651	;143.9018,0.2400
r_0004_2	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	yHMPu5000034635_Nadsonia_fulvescens@Seq_3710;yHMPu5000034635_Nadsonia_fulvescens@Seq_5203	chebi:15991;chebi:16651	;24.0227,0.2400
