# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Candida_albicans@C1_00630W_A;Candida_albicans@C2_10110W_A	chebi:16004;chebi:15991	5.2300,7.9772;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Candida_albicans@C2_10110W_A;Candida_albicans@C2_02980C_A	chebi:16004;chebi:15991	7.9772,0.3026;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Candida_albicans@C2_10110W_A;Candida_albicans@C3_03040W_A	chebi:16004;chebi:15991	7.9772,5.0072;
r_0001_4	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Candida_albicans@C2_10110W_A;Candida_albicans@C3_07360W_A	chebi:16004;chebi:15991	7.9772,21.9127;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	Candida_albicans@C2_10110W_A;Candida_albicans@C3_03040W_A	chebi:15991;chebi:16004	;7.9772,5.0072
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Candida_albicans@C1_04750W_A	chebi:16982;chebi:57540	0.5703;1.4882
r_0003_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Candida_albicans@C1_04750W_A	chebi:15686;chebi:57945	0.4658;0.6213
r_0004	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	Candida_albicans@C2_10110W_A;Candida_albicans@C1_13630W_A	chebi:15991;chebi:16651	;7.9772,0.3416
r_0005_1	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Candida_albicans@C1_02420C_A;Candida_albicans@C1_12790C_A	chebi:18066	5.1293,1.0132
r_0005_2	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Candida_albicans@C1_12790C_A;Candida_albicans@C1_05600W_A	chebi:18066	1.0132,0.9839
