# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000035671_Phaffomyces_antillensis@Seq_1209;yHMPu5000035671_Phaffomyces_antillensis@Seq_1404	chebi:16004;chebi:15991	0.7559,19.3245;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000035671_Phaffomyces_antillensis@Seq_1404;yHMPu5000035671_Phaffomyces_antillensis@Seq_4099	chebi:16004;chebi:15991	19.3245,1.7320;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000035671_Phaffomyces_antillensis@Seq_1404;yHMPu5000035671_Phaffomyces_antillensis@Seq_2352	chebi:16004;chebi:15991	19.3245,22.6523;
r_0001_4	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000035671_Phaffomyces_antillensis@Seq_1404;yHMPu5000035671_Phaffomyces_antillensis@Seq_4903	chebi:16004;chebi:15991	19.3245,11.2536;
r_0001_5	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000035671_Phaffomyces_antillensis@Seq_1404;yHMPu5000035671_Phaffomyces_antillensis@Seq_5080	chebi:16004;chebi:15991	19.3245,1.9936;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHMPu5000035671_Phaffomyces_antillensis@Seq_1404;yHMPu5000035671_Phaffomyces_antillensis@Seq_4099	chebi:15991;chebi:16004	;19.3245,1.7320
r_0003_1_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000035671_Phaffomyces_antillensis@Seq_3382	chebi:16982;chebi:57540	36.1222;27.1183
r_0003_1_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000035671_Phaffomyces_antillensis@Seq_3382	chebi:15686;chebi:57945	30.5289;72.9777
r_0003_2_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000035671_Phaffomyces_antillensis@Seq_4875	chebi:16982;chebi:57540	0.9290;1.9277
r_0003_2_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000035671_Phaffomyces_antillensis@Seq_4875	chebi:15686;chebi:57945	0.5780;0.9203
