# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHAB132_Kazachstania_martiniae@Seq_3373;yHAB132_Kazachstania_martiniae@Seq_4976	chebi:16004;chebi:15991	4.8060,1.0306;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHAB132_Kazachstania_martiniae@Seq_4976;yHAB132_Kazachstania_martiniae@Seq_458	chebi:16004;chebi:15991	1.0306,11.3866;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHAB132_Kazachstania_martiniae@Seq_3373;yHAB132_Kazachstania_martiniae@Seq_5248	chebi:16004;chebi:15991	4.8060,0.5272;
r_0001_4	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHAB132_Kazachstania_martiniae@Seq_458;yHAB132_Kazachstania_martiniae@Seq_5248	chebi:16004;chebi:15991	11.3866,0.5272;
r_0002_1	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHAB132_Kazachstania_martiniae@Seq_3373;yHAB132_Kazachstania_martiniae@Seq_4976	chebi:15991;chebi:16004	;4.8060,1.0306
r_0002_2	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHAB132_Kazachstania_martiniae@Seq_3373;yHAB132_Kazachstania_martiniae@Seq_5248	chebi:15991;chebi:16004	;4.8060,0.5272
r_0002_3	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHAB132_Kazachstania_martiniae@Seq_4976;yHAB132_Kazachstania_martiniae@Seq_458	chebi:15991;chebi:16004	;1.0306,11.3866
r_0002_4	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHAB132_Kazachstania_martiniae@Seq_458;yHAB132_Kazachstania_martiniae@Seq_5248	chebi:15991;chebi:16004	;11.3866,0.5272
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHAB132_Kazachstania_martiniae@Seq_548	chebi:16982;chebi:57540	9.2084;7.4237
r_0003_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHAB132_Kazachstania_martiniae@Seq_548	chebi:15686;chebi:57945	8.2341;18.3493
