# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Saccharomyces_mikatae@Seq_1235;Saccharomyces_mikatae@Seq_1819	chebi:16004;chebi:15991	4.5055,4.9345;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Saccharomyces_mikatae@Seq_1235;Saccharomyces_mikatae@Seq_4332	chebi:16004;chebi:15991	4.5055,1.1285;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Saccharomyces_mikatae@Seq_1819;Saccharomyces_mikatae@Seq_1106	chebi:16004;chebi:15991	4.9345,82.8241;
r_0001_4	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Saccharomyces_mikatae@Seq_1819;Saccharomyces_mikatae@Seq_119	chebi:16004;chebi:15991	4.9345,1.9895;
r_0001_5	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Saccharomyces_mikatae@Seq_4332;Saccharomyces_mikatae@Seq_1106	chebi:16004;chebi:15991	1.1285,82.8241;
r_0001_6	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Saccharomyces_mikatae@Seq_4332;Saccharomyces_mikatae@Seq_119	chebi:16004;chebi:15991	1.1285,1.9895;
r_0002_1	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	Saccharomyces_mikatae@Seq_1819;Saccharomyces_mikatae@Seq_1106	chebi:15991;chebi:16004	;4.9345,82.8241
r_0002_2	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	Saccharomyces_mikatae@Seq_4332;Saccharomyces_mikatae@Seq_1106	chebi:15991;chebi:16004	;1.1285,82.8241
r_0002_3	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	Saccharomyces_mikatae@Seq_1819;Saccharomyces_mikatae@Seq_119	chebi:15991;chebi:16004	;4.9345,1.9895
r_0002_4	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	Saccharomyces_mikatae@Seq_4332;Saccharomyces_mikatae@Seq_119	chebi:15991;chebi:16004	;1.1285,1.9895
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Saccharomyces_mikatae@Seq_849	chebi:16982;chebi:57540	20.4842;20.6286
